"id","fname_c1","fname_c2","lname_c1","lname_c2","by","bm","bd"
"5703","KARIN","GISELA","SCHNEIDER","NA","1946","3","3"
"4553","OTTO","NA","SCHOLZ","NA","1955","12","27"
"3953","HARALD","NA","MAYER","NA","1965","11","8"
"9703","PETRA","NA","MUELLER","NA","1971","5","26"
"5503","MARIANNE","NA","SCHULTE","NA","1992","11","25"
"8453","ELFRIEDE","MARTHA","SCHULZE","NA","1998","1","5"
"5403","URSULA","NA","SCHNEIDER","NA","1988","6","3"
"8353","YVONNE","NA","WOLF","NA","1954","9","15"
"9603","ANDREA","NA","SCHWARZ","NA","1960","4","8"
"3503","NORBERT","CARSTEN","WEBER","NA","1962","1","22"
"3603","REINHARD","HEINRICH","ALBRECHT","NA","1954","7","7"
"3703","RUEDIGER","NA","LANGE","NA","1941","12","20"
"8203","GIESELA","NA","KOEHLER","NA","1995","10","1"
"3803","ANDREAS","NA","WAGNER","NA","1959","4","28"
"1603","GUENTHER","NA","SIMON","NA","1985","6","11"
"453","OLAF","NA","HOFFMANN","NA","1931","6","9"
"5203","KARIN","NA","RICHTER","NA","1973","1","18"
"8903","EDITH","NA","HOFMANN","NA","1927","9","22"
"1803","PAUL","NA","MEIER","NA","1991","7","2"
"4053","HEINZ","NA","DIETRICH","NA","1951","4","7"
"553","WERNER","NA","SCHULTE","NA","1996","5","29"
"5303","MARTINA","NA","KELLER","NA","1986","6","14"
"2553","OLIVER","NA","BAUER","NA","1996","4","6"
"8503","ELFRIEDE","NA","SCHMIDT","NA","1990","9","10"
"853","GUENTHER","NA","ENGEL","NA","1982","2","20"
"953","JAN","NA","HUBER","NA","1970","7","19"
"1403","HARTMUT","NA","JUNG","NA","1943","5","15"
"7953","KIRSTEN","NA","KOCH","NA","1975","10","22"
"8603","MONIKA","NA","KRAUSE","NA","1987","7","1"
"5903","KATHRIN","NA","WINKLER","NA","1932","7","6"
"1203","DANIEL","NA","OTTO","NA","1975","8","19"
"8803","ASTRID","NA","MAIER","NA","1959","9","4"
"5003","URSULA","NA","SCHUBERT","NA","1939","8","25"
"8703","URSULA","NA","SCHNEIDER","NA","1990","3","24"
"53","GERD","NA","LORENZ","NA","1940","5","23"
"5103","GISELA","NA","LUDWIG","NA","1986","1","6"
"2353","DANIEL","NA","MUELLER","NA","1965","6","27"
"1003","GERHARD","NA","SCHMIDT","NA","1981","6","14"
"9453","ERNA","PETRA","VOGT","NA","1959","7","15"
"4303","CHRISTIAN","NA","HOFMANN","NA","1982","7","19"
"3003","MANFRED","NA","FUCHS","NA","1956","7","18"
"1103","CHRISTIAN","NA","WEBER","NA","1982","9","19"
"4403","WALTER","NA","KOEHLER","NA","1935","7","18"
"9553","ELISABETH","NA","WOLF","NA","1984","4","17"
"9753","ELISABETH","NA","SCHMITZ","NA","1945","9","6"
"7803","IRMGATRD","MARIA","SCHNEIDER","NA","1942","8","9"
"9653","ANDREA","NA","FUCHS","NA","1949","7","1"
"3153","HANS","NA","SCHILZ","NA","1980","5","17"
"2153","WOLFGANG","NA","WEBER","NA","1975","1","7"
"3203","JOERG","NA","FISCHER","NA","1938","2","9"
"9253","SUSANNE","NA","SCHMIDT","NA","1978","10","30"
"2653","WERNER","NA","KRAUSE","NA","1985","10","21"
"9353","BRITTA","NA","SCHMID","NA","1993","2","5"
"2753","HEINZ","NA","FRANK","NA","1978","10","20"
"6153","RENATE","NA","SCHULZ","NA","2002","7","9"
"1903","GUENTHER","NA","MUELLER","NA","1965","10","16"
"7403","RENATE","NA","HERRMANN","NA","2002","12","28"
"9153","HELGA","NA","BAUER","NA","1980","10","11"
"6403","KATHRIN","NA","RICHTER","NA","1966","1","5"
"3353","BERND","NA","LANGE","NA","1995","6","25"
"5553","CLAUDIA","NA","LUDWIG","NA","1956","8","7"
"6553","MARIA","NA","MEIER","NA","1936","4","27"
"5453","SABINE","NA","SCHNEIDER","NA","1985","6","26"
"3403","FRANK","NA","MUELLER","NA","1932","1","6"
"7553","GISELA","NA","MAIER","NA","1985","9","21"
"9053","HELGGA","BRIGITTE","SCHWARZ","NA","1969","7","28"
"9803","NICOTLE","NA","SCHMIDT","NA","1998","8","16"
"6803","GISELA","ANGELZ","ALBRECHT","NA","1960","12","27"
"7103","STEFANIE","RENATE","SCHMIDT","NA","1936","4","19"
"8553","NICOLE","NA","SCHAEFER","NA","1959","10","13"
"8653","RENATE","NA","LUDWIG","NA","1998","12","26"
"9903","CHRISTINA","NA","KRAUSE","NA","1945","5","27"
"5803","MARIANNE","NA","MUELLER","NA","1969","1","3"
"4803","HEINZ","NA","SCHMID","NA","1958","9","30"
"8953","ANTJE","NA","WOLFF","NA","1963","10","6"
"1503","GUEKNTHER","NA","JUNG","NA","1955","11","6"
"103","HANS","VOLKER","WAGNER","NA","1966","10","5"
"6003","MONIKA","NA","SCHUBERT","NA","1942","9","17"
"5153","CHRISTINE","NA","BECK","NA","1949","11","1"
"5053","MONIKA","NA","HAHN","NA","2002","10","11"
"6953","SUSANNE","KERSTIN","WOLF","NA","1948","9","24"
"5953","BIRGIT","NA","SCHULZE","NA","1949","3","26"
"4953","JUERGEN","NA","ALBRECHT","NA","1955","8","13"
"2053","KLAUS","NA","POHL","NA","1949","11","25"
"7703","ILSE","NA","LANGE","NA","2003","2","9"
"2603","WERNER","NA","HOFFMANN","NA","1933","9","16"
"2703","HELMUT","NA","SCHMITT","NA","1981","9","10"
"1253","GUENTHER","HEINZ","SCHULTE","NA","1967","4","25"
"4003","BERND","NA","STEIN","NA","1963","7","28"
"7303","MARTHA","NA","OTTO","NA","1962","6","3"
"2403","UWE","NA","MOELLER","NA","1936","9","5"
"9103","ANNA","NA","SCHROEDER","NA","1947","5","22"
"1053","SVEN","NA","BRANDT","NA","1955","5","28"
"1153","CARSTEN","NA","SCHAEFER","NA","1964","2","23"
"3053","HANS","NA","ZIMMERMANN","NA","1944","7","31"
"9003","STEFANIE","NA","ENGEL","NA","2000","10","21"
"2503","ROLF","NA","RICHTER","NA","1996","5","18"
"7903","SABINE","NA","FRANK","NA","1960","11","4"
"9503","GISELA","NA","THOMAS","NA","1947","12","13"
"2903","RENE","NA","MUELLER","NA","1980","7","27"
"503","MATTHIAS","NA","MEIER","NA","1985","12","30"
"1753","HORST","NA","BUSCH","NA","1964","12","3"
"6453","MAIKE","NA","KLEIN","NA","1949","12","2"
"3303","GERHARD","NA","PETERS","NA","1984","8","16"
"7503","RENATE","CHRISTEL","MUELLER","NA","1956","7","17"
"6253","PETRA","NA","SCHUSTER","NA","1969","1","13"
"9403","ILSE","NA","SCHMIDT","NA","1925","5","12"
"2803","JAN","NA","MUELLER","NA","1974","3","19"
"3453","ROLF","NA","WALTER","NA","1934","1","21"
"1853","DIRK","NA","RICHTER","NA","1938","12","8"
"6503","HEIKE","NA","SCHWARZ","NA","1964","2","22"
"1653","STEFAN","NA","FUCHS","NA","1971","12","1"
"6303","INGRID","NA","MEYER","NA","1940","8","15"
"6053","BRIGITTE","NA","MAYER","NA","1955","9","3"
"1553","DIRK","NA","SCHMITZ","NA","1988","3","8"
"8253","SUSANNE","NA","MUELLER","NA","1945","3","8"
"6653","HEIKE","NA","BECKER","NA","1976","10","4"
"8153","PETRA","NA","FISCHER","NA","1982","5","8"
"6703","NICOLE","NA","SCHMITT","NA","1979","7","23"
"7003","RENATE","CHRISTINE","SCHWARZ","NA","1966","2","7"
"4703","MASIK","NA","SCHULZE","NA","1961","1","15"
"3903","GUENTHER","NA","VOIGT","NA","1995","7","18"
"1953","THORSTEN","NA","ROTH","NA","1926","11","3"
"3753","STEFAN","NA","HARTMANN","NA","1981","7","4"
"9853","JUTTA","NA","BECKER","NA","2000","11","22"
"9953","KARIN","NA","VOGT","NA","1972","1","17"
"3553","HERMANN","NA","MEYER","NA","1993","10","10"
"6903","PETRA","NA","HARTMANN","NA","1926","2","3"
"3653","ALFRED","NA","HOFFMANN","NA","1937","3","18"
"4903","WERNER","NA","KOERTIG","NA","2003","2","18"
"8403","PETRA","NA","SCHMITT","NA","1931","5","27"
"753","GERHARD","NA","KOCH","NA","1964","2","27"
"6853","EVA","NA","SCHUMACHER","NA","1926","6","27"
"7153","CLAUDIA","NA","WALTER","NA","1926","1","1"
"653","FRANK","NA","FRANKE","NA","1955","2","9"
"353","NORBERT","NA","BERGMANN","NA","1964","5","14"
"8003","STEFANIE","NA","SCHMIDT","NA","1072","7","23"
"1353","DETLEF","NA","WOLF","NA","1979","7","3"
"903","HERMANN","NA","VOGEL","NA","1995","6","29"
"253","ANDRE","NA","SCHREIBER","NA","1981","9","23"
"5853","ELISABETH","RUTH","KUHN","NA","1936","11","12"
"804","CHRISTIAN","NA","HOFFMANN","NA","1975","5","12"
"4204","PETER","NA","KRUEGER","NA","1941","12","13"
"2004","HANS","NA","BECKER","NA","1960","2","18"
"7754","BIRGIT","ANDREA","SCHAEFER","NA","1977","9","30"
"6204","HELGA","NA","KRAEMER","NA","2007","5","20"
"4104","THORSTEN","NA","WEBER","NA","2006","2","7"
"154","JAN","NA","MUELLER","NA","1970","10","22"
"7604","BAERBCEL","NA","WERNER","NA","1930","6","22"
"2954","MARK","NA","KOCH","NA","1960","9","27"
"6354","ILSE","NA","BECK","NA","1969","10","7"
"7354","SABINE","NA","SCHULTE","NA","1950","11","5"
"2854","MICHAEL","NA","MUELLER","NA","1960","11","10"
"2204","UWE","NA","SCHMIDT","NA","1943","11","24"
"604","JOACHDIM","NA","KLEIN","NA","1982","6","24"
"204","THOMAS","NA","BAUER","NA","1931","3","25"
"8404","ELKE","NA","MAIER","NA","1986","3","2"
"3854","GUENTHER","NA","KOERTIG","NA","1997","12","21"
"4604","PETER","NA","ZIMMERMANN","NA","1964","11","24"
"404","JOACHIM","NA","ENGEL","NA","1948","6","18"
"4","HANS","NA","SCHMITT","NA","1945","8","14"
"4504","RAINER","NA","MUELLER","NA","1965","3","25"
"7204","CHRISTA","NA","SCHUMACHER","NA","1934","12","25"
"6604","ANGELIKA","NA","GRAF","NA","1941","4","24"
"5754","ANDREA","NA","ROTH","NA","1943","7","27"
"2454","JOERG","NA","KRAUSE","NA","1974","9","9"
"1454","HANS","NA","LANGE","NA","1946","6","25"
"5254","EVA","NA","ERNST","NA","2008","12","28"
"8104","MONIKA","NA","KRAUS","NA","1944","1","11"
"5354","SABINE","NA","MUELLER","NA","1950","1","26"
"1704","BERND","NA","MAIER","NA","1934","8","27"
"8304","GERTRUD","NA","WERNER","NA","1977","5","21"
"8854","HELGAM","NA","WINKLER","NA","1959","3","23"
"2304","PETER","NA","OTTO","NA","1958","6","5"
"8754","KARIN","NA","SCHWARZ","NA","1994","8","18"
"1304","WALTER","NA","SCHMIDT","NA","2004","5","16"
"6104","STEFANIE","NA","KOERTIG","NA","1983","4","5"
"6754","MAREN","NA","SCHMITT","NA","1971","4","5"
"7054","HELGA","NA","HARTMANN","NA","1986","7","5"
"7654","SUSANNE","NA","MARTIN","NA","1992","11","1"
"4854","MARTIN","NA","WOLF","NA","1937","1","20"
"4354","ANDREAS","NA","JUNG","NA","1960","3","4"
"4454","FRANK","NA","WOLF","NA","2004","10","25"
"2254","HERMANN","GERHARD","HUBSR","NA","2007","5","8"
"4754","WALTER","NA","RICHTER","NA","1965","2","7"
"8054","GISELA","NA","OTTO","NA","1985","12","1"
"4554","GERD","NA","RICHTER","NA","2008","10","28"
"7454","FRIEDA","NA","SEIDEL","NA","1941","5","19"
"4254","CHRISTIAN","NA","KRAEMER","NA","1959","5","8"
"7254","GISELA","NA","FISCHER","NA","1943","5","27"
"9204","ANDREA","NA","KUEHN","NA","1947","6","1"
"9304","GERDA","NA","MUELLER","NA","1997","11","9"
"704","CHRISTIAN","NA","FISCHER","NA","1954","8","14"
"2104","MANFRED","NA","HERRMANN","NA","1981","5","21"
"4154","JOERG","NA","SCHMID","NA","1930","1","19"
"4654","PAUL","NA","BAUER","NA","1953","1","25"
"3104","WOLFGANG","NA","FISCHER","NA","1966","6","17"
"3254","DIETER","NA","VOIGT","NA","1973","5","25"
"304","JUERGEN","NA","MUELLER","NA","1985","6","23"
"5604","GERTRUD","NA","SCHULTE","NA","1952","5","20"
"5704","CHRISTA","NA","SCHAEFER","NA","1927","10","10"
"9704","STEFANIE","NA","WAGNER","NA","1972","1","6"
"3954","THOMAS","NA","SCHMIDT","NA","1965","2","5"
"8454","INGRID","NA","BECKER","NA","1927","10","2"
"5504","KERSTIN","NA","SCHNEIDER","NA","1952","2","1"
"8354","UTE","NA","LEHMANN","NA","1964","4","24"
"5404","JULIA","KARIN","WAGNER","NA","1932","12","5"
"9604","URSULA","NA","SCHROEDER","NA","1988","7","15"
"3704","FRANK","NA","WEBER","NA","1968","3","24"
"3504","MANFRED","NA","LANGE","NA","2000","6","28"
"5104","UTE","NA","ZIMMERMANN","NA","1984","3","1"
"2354","GUENTHER","NA","MUELLER","NA","1987","5","5"
"3604","PETER","NA","HARTMANN","NA","2004","5","28"
"8204","GISELA","NA","SCHNEIDER","NA","1943","5","7"
"3804","OTTO","NA","SIMON","NA","1971","11","17"
"1604","THOIMAS","NA","FUCHS","NA","1958","9","27"
"454","KLAUS","NA","BRAUN","NA","1934","11","25"
"5204","GISELA","NA","GROWS","NA","1957","1","25"
"1804","ANDREAS","NA","HAAS","NA","1992","5","9"
"8904","HILDEGARD","NA","SCHAEFER","NA","1938","9","22"
"4054","SVEN","NA","SIMON","NA","1956","6","27"
"554","HEINZ","NA","MUELLER","NA","1990","12","29"
"2554","THOMAS","NA","LANG","NA","1952","8","31"
"5304","BIRGIT","RUTH","ALBRECHT","NA","1947","12","3"
"5904","SUSANNE","NA","SCHMIDT","NA","1959","12","4"
"7854","SABINE","NA","KELLER","NA","1992","1","31"
"8504","BIRGIT","NA","SCHAEFER","NA","1975","9","8"
"954","CHRISTIAN","NA","BRANDT","NA","2001","1","25"
"854","UWE","NA","MUELLER","NA","1937","11","28"
"1404","AXEL","NA","THOMAS","NA","1939","5","14"
"7954","MARIANNE","NA","JUNG","NA","1941","3","13"
"8604","HILDEGARD","NA","STEIN","NA","1966","1","24"
"1204","STEFAN","NA","HEINRICH","NA","1996","12","4"
"8804","DANIELA","NA","KOTCH","NA","1993","8","13"
"8704","ERIKA","ANDREA","HOFFMANN","NA","1928","10","17"
"5004","HILDEGARD","NA","KRAEMER","NA","1927","9","9"
"54","OTTO","NA","SCHUMACHER","NA","1963","3","27"
"1004","HORST","NA","SCHULTE","NA","1999","10","22"
"4304","UWE","NA","SCHUMAEHER","NA","1985","9","8"
"9454","CHRISTINE","ANDREA","WEISS","NA","1948","11","5"
"1104","WALTER","NA","JAEGER","NA","1968","1","22"
"4404","MARTIN","THOMAS","SCHUMACHER","NA","1985","12","29"
"3004","THOMAS","NA","FISCHER","NA","1955","1","15"
"9554","ELDKE","NA","WEISS","NA","1978","4","30"
"9754","ERIKA","URSULA","GUENTHER","NA","1963","11","2"
"7804","MONIKA","NA","NEUMANN","NA","1943","4","15"
"3154","HARALD","NA","SCHAEFER","NA","1986","1","28"
"9654","SUSANNE","NA","KOCH","NA","1981","12","8"
"3204","WOLFGASNG","BERND","MAIER","NA","1928","2","6"
"2154","RALF","NA","WEBER","NA","1969","10","16"
"2654","DIETER","NA","SCHMIDT","NA","1951","7","27"
"9354","PETRA","NA","SCHULZ","NA","1986","4","26"
"6154","HANNELORE","NA","SCHMITZ","NA","1966","6","10"
"9254","GERDA","NA","ROTH","NA","1997","6","12"
"1904","WOLFGANG","NA","WAGNER","NA","1999","12","26"
"2754","MICHAEL","NA","WINKLER","NA","1930","11","19"
"7404","ANKE","NA","WOLF","NA","1928","7","19"
"9154","BRIGITTE","NA","WOLF","NA","1971","6","6"
"3354","PETER","NA","VOGEL","NA","1948","12","15"
"5554","MONIKA","NA","HOFMANN","NA","1947","4","16"
"6404","CHRISTINA","NA","HUBER","NA","1943","8","31"
"6554","HELENE","NA","FUCHS","NA","1931","2","20"
"3404","GUENTHER","NA","WEBER","NA","1977","6","13"
"9054","UTE","NA","BAUER","NA","1928","4","8"
"7554","RENATE","NA","SCHMIDT","NA","1926","6","29"
"5454","GABRIELE","MARTINA","KLEIN","NA","1992","5","17"
"8554","ELISGABETH","NA","WEBER","NA","1978","8","24"
"9804","CHRISTINE","NA","KRAUS","NA","1962","11","4"
"6804","HELGA","NA","RICHTER","NA","1931","6","4"
"7104","PETRA","NA","FISCHER","NA","1981","10","2"
"9904","URSULA","NA","SCHULZ","NA","1982","3","22"
"8654","ANGELHIKA","NA","SEIDEL","NA","2004","6","29"
"5804","CHRISTEL","NA","HARTMANN","NA","1945","10","26"
"1504","RALF","NA","MUELLER","NA","1946","7","2"
"4804","KLAUS","NA","FISCHER","NA","1964","12","6"
"104","NORBERT","NA","SCHMIDT","NA","1935","6","16"
"6004","INGEBORG","NA","SCHMIDT","NA","1973","7","26"
"5154","CORNELIA","NA","MUELLER","NA","1952","4","8"
"8954","ANNA","NA","SCHAEFER","NA","1975","10","1"
"5054","NICOLE","NA","WOLF","NA","1966","1","3"
"6954","PETRA","NA","WEBER","NA","1936","5","3"
"4954","RALF","NA","BERGER","NA","1983","12","18"
"5954","SABINE","NA","MUELLER","NA","1987","11","4"
"4004","PETER","NA","HOFMANN","NA","1925","3","21"
"1254","KLAUS","NA","MUELLER","NA","1935","11","1"
"2054","BERND","NA","GROSS","NA","1955","3","2"
"7704","UTE","NA","JAEGER","NA","1975","11","10"
"2604","ANDYREAS","NA","MEIER","NA","1932","4","27"
"2704","ANDREAS","RALF","KOEHLER","NA","1958","7","29"
"2404","ALEXANDER","NA","HAAS","NA","1957","10","29"
"9104","BARBARA","NA","KOERTIG","NA","1961","8","19"
"1054","UWE","NA","SCHULZE","NA","1977","5","8"
"1154","WERNER","NA","SCHULZ","NA","1963","4","5"
"9004","JULIA","NA","BECKER","NA","1940","3","29"
"2504","ANDREAS","NA","SCHMIDT","NA","2005","6","24"
"9504","KARIN","NA","SCHNEIDER","NA","1951","12","12"
"3054","TIM","NA","SCHMID","NA","1940","2","20"
"7904","JULIA","NA","BRAUN","NA","2006","11","8"
"3304","WOLFGANG","PETER","WAGNER","NA","1948","10","11"
"1754","MANFRED","NA","MEYER","NA","1939","8","27"
"2904","PAFUL","NA","PFEIFFER","NA","1956","10","20"
"504","CHRISTOPH","NA","SCHMIDT","NA","2001","12","24"
"6454","MARIANNE","NA","MEYER","NA","1988","2","12"
"7504","KARIN","NA","WOLFF","NA","1929","5","22"
"1854","JOERG","NA","MUELLER","NA","1973","12","8"
"6254","SABINE","NA","MEYER","NA","1943","9","3"
"9404","GERTRUD","NA","OTTO","NA","1939","3","10"
"2804","STEFAN","NA","KODHLER","NA","1963","6","19"
"6504","BRIGITTE","NA","MUELLER","NA","2000","12","14"
"8154","MARION","NA","WERNER","NA","1990","7","24"
"7304","MONIKA","NA","ZIMMERMANN","NA","1944","4","10"
"6304","MONIKA","RENATE","SCHREIBER","NA","1941","2","22"
"1654","MICHAEL","NA","LEHMANN","NA","1985","9","25"
"6054","HANNELORE","NA","ERNST","BECKER","1933","8","11"
"1554","DENNIS","NA","MEIER","NA","1943","4","22"
"8254","HANNELORE","MARTHA","POHL","NA","1995","12","14"
"6654","KARINJ","NA","KRAUSE","NA","1938","4","5"
"6704","MARION","NA","LANG","NA","1943","2","19"
"7004","CHRISTINA","NA","BECKER","NA","1960","10","11"
"1954","HARTMUT","ALFRED","SCHUSTER","NA","1971","1","26"
"4704","CHRISTOPH","NA","MEYER","NA","1954","1","15"
"3904","HERMANN","NA","WOLF","NA","1957","8","1"
"3754","RAINER","NA","WOLF","NA","1972","10","12"
"9854","ANNRA","NA","MUELLER","NA","1965","11","20"
"3454","PETER","NA","SCHUSTER","NA","1994","10","10"
"5654","GERDA","NA","GRAF","NA","1932","12","23"
"6904","ELKE","BRIGITTE","SCHOLZ","NA","1970","2","19"
"9954","HEIKE","NA","RICHTER","NA","1994","6","21"
"3554","KARL","NA","WOLF","NA","1983","9","3"
"3654","PETER","NA","KUHN","NA","1947","11","8"
"4904","JAN","NA","BERBER","NA","1975","6","26"
"754","CHRISTIAN","NA","SCHMIDT","NA","1990","5","3"
"6854","GISELA","NA","WEISS","NA","2005","7","11"
"7154","SABINE","NA","MEIER","NA","1989","11","26"
"654","DIETER","NA","BRAUN","NA","1997","2","26"
"354","JENS","NA","SCHNEIDER","NA","1963","7","28"
"8004","BIRGIT","NA","SCHULZ","NA","1948","1","30"
"904","ROLF","NA","KOCH","NA","1930","6","21"
"1354","MARCO","NA","LANGE","NA","1947","5","11"
"254","HEINRICH","NA","WEBER","NA","2008","5","30"
"5854","CHRISTA","SABINE","MARTIN","NA","1986","7","8"
"7205","ANDREA","NA","WOLF","NA","1956","6","22"
"805","ALEXANDER","NA","KUHN","NA","1957","2","14"
"4205","PETER","NA","FRANK","NA","1953","1","21"
"2005","MATTHIAS","NA","WAGNER","NA","1977","12","15"
"4105","JUERGEN","NA","FISCHER","NA","1960","2","8"
"6205","GERDA","NA","WOLFF","NA","1958","10","29"
"155","HORST","NA","WALTER","NA","1948","7","25"
"7355","SUSANNE","NA","MUELLER","NA","1958","9","20"
"7605","BIRGIT","NA","RICHTER","NA","1947","11","26"
"2955","GERD","NA","DIETRICH","NA","1940","7","15"
"6355","INGRID","NA","BRANDT","NA","1942","1","11"
"2205","WALTER","NA","SCHULZ","NA","1961","9","7"
"2855","ANDREAS","NA","MUELLER","NA","1996","7","19"
"605","JENS","NA","BECKER","NA","1933","10","5"
"205","JOERG","NA","KRAUSE","NA","1984","4","11"
"8405","PETRA","NA","SCHULZ","NA","1988","4","26"
"8305","RENATE","NA","SCHUBERT","NA","1928","7","14"
"3855","MICHAEL","NA","WEBER","NA","1988","6","4"
"4605","HERMANN","NA","KOERTIG","NA","1970","2","15"
"405","JUERGEN","NA","SCHMITZ","NA","1949","9","28"
"5","UWE","NA","KELLER","NA","2000","7","5"
"6605","PETRA","NA","MUELLER","NA","1959","8","13"
"4505","KLAUS","NA","SCHWARZ","NA","1971","11","17"
"2455","MATTHIAS","NA","SCHROEDER","NA","1976","9","3"
"5755","PETRA","NA","KOCH","NA","1977","4","3"
"1455","THOMAS","NA","RICHTER","NA","1993","10","24"
"5255","SILKE","NA","SCHAEFER","NA","1966","12","2"
"5355","MARTHA","ANNA","JAEGER","NA","1992","2","12"
"8105","PETRA","NA","SCHMIDT","NA","1931","2","4"
"1705","HELMWUT","NA","BERGER","NA","1955","7","27"
"8855","TANJA","NA","PETERS","NA","1963","3","17"
"2305","WOLFGANG","NA","SCHMITZ","NA","1958","1","2"
"8755","RENATE","NA","HOFMANN","NA","1963","8","9"
"1305","THOMAS","NA","FRANK","NA","1926","5","28"
"6755","KATHARINA","NA","SCHMITZ","NA","1999","12","27"
"7055","GISELA","NA","GROSS","NA","2004","1","11"
"7655","GISELA","NA","PFEIFFER","NA","1972","3","26"
"4855","MICHAEL","NA","LUDWIG","NA","1981","9","12"
"4355","STEFAN","NA","BAUMANN","NA","1999","8","30"
"8055","UTE","NA","LEHMANN","NA","1947","5","1"
"7455","KATHRIN","NA","WEBER","NA","1985","6","24"
"4755","MICHAEL","NA","MUELLER","NA","1929","4","21"
"4255","NILS","NA","MUELLER","NA","1964","4","28"
"7255","GABRIELE","NA","JAEGER","NA","1949","12","8"
"4555","ANDREAS","NA","ERNST","NA","1952","1","24"
"9205","SABINE","NA","KOERTIG","NA","1964","1","16"
"4655","ANDREAS","NA","SCHWARZ","NA","1975","5","25"
"9305","KARIN","NA","SCHAEFER","NA","1998","2","4"
"3105","MATTHIAS","NA","SAUER","NA","1993","12","1"
"705","JOERG","NA","KRUEGER","NA","1958","1","6"
"2105","LARS","NA","WEBER","NA","1969","6","11"
"4155","PETER","NA","KOERTIG","NA","1982","3","28"
"5605","CHRISTA","NA","WEBER","NA","1962","10","24"
"3255","JENS","NA","BRANDT","NA","1935","8","25"
"305","THORSTEN","NA","KOCH","NA","1939","13","19"
"5705","YVONNE","NA","MEYER","NA","1981","5","8"
"9705","CHRISTEL","NA","SCHULTE","NA","1972","3","6"
"5505","INGRID","NA","BAUMANN","NA","1952","6","7"
"3955","FRANK","NA","SCHMIDT","NA","1969","8","20"
"8455","JUTTA","NA","FISCHER","NA","1944","2","12"
"4455","MATTHIAS","CHRISTIAN","WEBER","NA","1934","6","30"
"2255","MARCO","NA","SCHMLID","NA","1961","7","10"
"8355","PETRA","NA","FRANK","NA","1940","12","8"
"9605","INGRID","NA","WALTER","NA","1996","3","23"
"5405","ANGELPIKA","NA","LANGE","NA","1960","4","8"
"3505","THOMAS","NA","SCHULZE","NA","1949","9","5"
"3705","ANDRE","NA","BRAUN","NA","1957","2","13"
"3605","MARCO","NA","NEUMANN","NA","1954","9","22"
"2355","MARCO","NA","SCHROEDER","NA","2003","2","2"
"55","FRANK","NA","PETERS","NA","1990","7","1"
"5105","EDITH","NA","SCHMIDT","NA","1947","6","23"
"5005","CHRISTINE","NA","HARTMANN","NA","1987","11","18"
"3805","UWE","NA","SCHULZE","NA","1999","3","19"
